,Unnamed: 0.1,Unnamed: 0,id,region,country,area,latitude,longitude,site_name,basin,formation,unit_designation,type,storage_unit_type,discovery_status,age,publication,project_history,development_plan,containment_summary,assessment_notes,simulation_model,year_of_publication,date_of_assessment,author,site_area_km2,depth,thickness_m,ntg,porosity,permeability_md,brine_salinity,co2_density,well_count,well_density,single_well_discovery_area,pressure_psig,source_of_storage_efficiency_factor,storage_efficiency,pore_compressibility,frac_pressure,pre_injection_pressure,source_of_analogue,assessment,stored_low,stored_mid,stored_high,on_injection_low,on_injection_mid,on_injection_high,approved_for_development_low,approved_for_development_mid,approved_for_development_high,justified_for_development_low,justified_for_development_mid,justified_for_development_high,development_pending_low,development_pending_mid,development_pending_high,development_on_hold_low,development_on_hold_mid,development_on_hold_high,development_not_viable_low,development_not_viable_mid,development_not_viable_high,development_unclarified_low,development_unclarified_mid,development_unclarified_high,inaccessible_subcommercial_low,inaccessible_subcommercial_mid,inaccessible_subcommercial_high,prospect_low,prospect_mid,prospect_high,lead_low,lead_mid,lead_high,sequence_play_low,sequence_play_mid,sequence_play_high,basin_play_low,basin_play_mid,basin_play_high,undiscovered_inaccessible_low,undiscovered_inaccessible_mid,undiscovered_inaccessible_high,total_low,total_mid,total_high,sum_low,sum_mid,sum_high,flowtest,rocktype,project_spec,p50_pore_volume_mmcum,prop_considered_discovered
10,10,10,10011,Oceania,AUS,Offshore,-14.5,122.66666666666669,Caswell Fan,Browse,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Upper Cretaceous,"N. Rollet, S. T. Abbott, M. E. Lech, R. Romeyn, E. Grosjean, D. S. Edwards, J. M. Totterdell, C. J. Nicholson, K. Khider, D. Nguyen, G. Bernardel, E. Tenthorey, C. Orlov and L. Wang, “A regional assessment of CO2 storage potential in the Browse Basin: Results of a study undertaken as part of the National CO2 Infrastructure Plan. Record 2016/17.,” Canberra, 2016","Study on CO2 storage potential of Casswell Fan, offshore Browse Basin. Static and dynamic modelling to estimate theoretical and effective storage resource",Dynamic simulation injecting 1 Mt/year via 2 injection wells.,Not specified.,Gross theoretical resource using DOE volumetric approach: 296 Mt. Dynamic modelling effective resource: 100Mt,,2012,Cycle 2,SB,0.0,260,0,80.0,18,88.5,0,0.0,0.0,,200.0,0.0,Simulation,0,0,0,0,Simulation,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100000000.0,0.0,No,Clastic,YES,,
11,11,11,10012,Oceania,AUS,Offshore,-38.68194444444444,148.3125,Gippsland,Gippsland,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30100.0,51000.0,80300.0,0.0,0.0,0.0,30100.0,51000.0,80300.0,30100.0,51000000000.0,80300.0,No,Carbonate,NO,,
12,12,12,10013,Oceania,AUS,Offshore,-30.17388888888889,114.06777777777778,North Perth Onshore,Perth,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,2900.0,5300.0,0.0,0.0,0.0,1400.0,2900.0,5300.0,1400.0,2900000000.0,5300.0,No,Carbonate,NO,,
13,13,13,10014,Oceania,AUS,Offshore,-18.272777777777776,120.03222222222222,NW Shelf Oil & Gas Fields,,,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,O&G Assumed discovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,Not specified. Depleted hydrocarbon fields. Assumed structural/stratigraphic containment.,"Petroleum activity in the NW shelf forecast to continue past 2050, so was classified as inaccessible at this time. Methodology not specified.",,2009,Cycle 0,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,,0,0,0,0,,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13400.0,0.0,0.0,13400000000.0,0.0,No,Carbonate,NO,,1.0
14,14,14,10015,Oceania,AUS,Offshore,-35.28194444444444,149.12861111111113,Oil & Gas Fields (Excluding NW Shelf),,,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,O&G Assumed discovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,Not specified. Depleted hydrocarbon fields. Assumed structural/stratigraphic containment.,Methodology not specified.,,2009,Cycle 0,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,,0,0,0,0,,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,2200000000.0,0.0,No,Carbonate,NO,,1.0
15,15,15,10016,Oceania,AUS,Offshore,-38.72416666666667,142.70666666666665,Otway East,Otway,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,14500.0,21000.0,0.0,0.0,0.0,8400.0,14500.0,21000.0,8400.0,14500000000.0,21000.0,No,Carbonate,NO,,
16,16,16,10017,Oceania,AUS,Offshore,-37.23388888888889,140.01916666666668,Otway West,Otway,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,11000.0,23700.0,0.0,0.0,0.0,4500.0,11000.0,23700.0,4500.0,11000000000.0,23700.0,No,Carbonate,NO,,
17,17,17,10018,Oceania,AUS,Offshore,-38.82416666666667,147.56055555555557,"Southernmost Deep Central, Southern Terrace and Southern Platform",Gippsland,Halibut and Cobia Sub-groups,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Discovered,Late Cretaceous to Eocene,Australian Government: Geoscience Australia. 2016. “Carbon dioxide storage potential of the Gippsland Basin.”,Research undertaken in the National CO2 Infrastructure Plan to accelerate the identification and development of CO2 storage sites.,Injection through three vertical wells located in the centre of the Central Deep area. The wells are spaced 3000m apart. CO2 injection for 30 years with monitoring for 970 years subsequently. Injection at 1350m3/day.,"Dissolution and residual trapping are the dominant trapping mechanisms. Up to 20% of the injected CO2 could remain as untrapped, dense phase after 1000 years.","Reservoir characteristics are means for the entire Latrobe Group (pg. 192). Permeability was calculated from log-derived porosities. Mid-case storage resource is from the CMG GEM numerical model estimate, low-case is the TempestMORE simulation (doesn't consider dissolution trapping), high-case is the Monte Carlo method (assumes open boundary conditions). Risk of double counting with the Gippsland Basin from the Australian Government (2009) National Infrastructure Plan.",,2016,Cycle 1,EL,1730.0,2100,748,0.54,12,90,30000,0.587,20.0,0.0115606936416184,200.0,20.9999910604,Carbon Storage Taskforce (2009),4,0,0,0,,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,345.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,345.0,540.0,240.0,345000000.0,540.0,No,Clastic,YES,,1.0
18,18,18,10019,Oceania,AUS,Offshore,-38.65361111111111,144.26527777777778,Torquay,Bass,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2200.0,2900.0,0.0,0.0,0.0,1600.0,2200.0,2900.0,1600.0,2200000000.0,2900.0,No,Carbonate,NO,,
19,19,19,10020,Oceania,AUS,Onshore,-28.148888888888887,149.8038888888889,Bowen,Bowen - Surat,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,3300.0,5900.0,0.0,0.0,0.0,1600.0,3300.0,5900.0,1600.0,3300000000.0,5900.0,No,Carbonate,NO,,
20,20,20,10021,Oceania,AUS,Onshore,-19.354444444444447,123.19916666666668,Canning Onshore,Canning,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500.0,33300.0,59800.0,0.0,0.0,0.0,16500.0,33300.0,59800.0,16500.0,33300000000.0,59800.0,No,Carbonate,NO,,
21,21,21,10022,Oceania,AUS,Onshore,-29.50861111111111,153.08194444444445,Clarence Moreton,Clarence - Moreton,,Saline Aquifer,Saline,Unspecified,Undiscovered,,Australian Government. 2009. “National Carbon Mapping and Infrastructure Plan.”,"The Australian Government established the Carbon Storage Taskforce in October 2008 to bring together key industry sectors with an interest and expertise in CCS, including coal, power and government, to establish the National Carbon Mapping and Infrastructure Plan (referenced report). The plan aims to map both the potential storage capacity and carbon sources in Australia to accelerate industrial CCS development. No specific CCS project is defined for this evaluation.  This is a 2009 vintage basin wide evaluation.",None available. ,"The basin was screened for suitable reservoir and containment attributes, but none are presented in the source report.","With no development plan, detailed evaluation or well count, this estimation can only be considered for characterisation in the Basin Play category.  The quantification of storage resource was computed on a probabilistic basis.  The evaluation presented is now over 10 years old and should be refined with more up to date detailed evaluations.",,2009,Cycle 1,AJ,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,US DOE studies,4,0,0,0,"E, the storage efficiency factor – a single number of 4% was assumed for E in the montages. The storage efficiency factor is the fraction of the total pore volume that will be occupied by CO2. This value is not well known, and it may vary considerably depending on geology. Estimates for saline aquifers tend to be in the range of 0.5% to 4%40, which is almost an order of magnitude of uncertainty. In the estimations of storage capacity that follow, both an efficiency factor of 4% and an efficiency factor of 0.5% have been used.",Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,5500.0,10200.0,0.0,0.0,0.0,2900.0,5500.0,10200.0,2900.0,5500000000.0,10200.0,No,Carbonate,NO,,
